id;nom_lieu_dit;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;source_position;source_nom_voie
74236_7yfi18;Sous le Verney;74170;74236;Saint-Gervais-les-Bains;;;987138.77;6538155.43;6.703591;45.882454;bal;bal
74236_4v999k;St Gervais-Les-Bains;74170;74236;Saint-Gervais-les-Bains;;;987629.95;6539266.67;6.71059;45.892242;bal;bal
74236_nsf422;Sur Bonnant;74170;74236;Saint-Gervais-les-Bains;;;986871.2;6540476.27;6.701547;45.903443;bal;bal
74236_w7cbes;Sur Geroux;74170;74236;Saint-Gervais-les-Bains;;;991064.2;6535272.93;6.752381;45.854858;bal;bal
74236_m0ebs5;Sur le Cart;74170;74236;Saint-Gervais-les-Bains;;;991623.01;6536993.75;6.76063;45.870097;bal;bal
74236_sqhh7m;Sur le Cey;74170;74236;Saint-Gervais-les-Bains;;;991341.53;6537222.59;6.757146;45.872276;bal;bal
74236_60slxq;Sur le Ciel;74170;74236;Saint-Gervais-les-Bains;;;990920.49;6534672.86;6.750164;45.849522;bal;bal
74236_jo0pt6;Sur le Plane;74170;74236;Saint-Gervais-les-Bains;;;987484.52;6534660.61;6.70593;45.850872;bal;bal
74236_ffqua3;Sur le Rocher;74170;74236;Saint-Gervais-les-Bains;;;988346.12;6534145.38;6.716708;45.845873;bal;bal
74236_red8m0;Sur les Bétasses;74170;74236;Saint-Gervais-les-Bains;;;985654.66;6536072.3;6.683224;45.864341;bal;bal
74236_u698x8;Sur les Bey;74170;74236;Saint-Gervais-les-Bains;;;989440.63;6535990.17;6.731918;45.862002;bal;bal
74236_vn4dd8;Sur les Fieux;74170;74236;Saint-Gervais-les-Bains;;;986980.66;6536810.16;6.700742;45.87042;bal;bal
74236_kark5i;Sur les Maures;74170;74236;Saint-Gervais-les-Bains;;;992561.92;6536611.32;6.772484;45.866254;bal;bal
74236_B203;Sur L'Etraz-Les Boures;74170;74236;Saint-Gervais-les-Bains;;;989393.33;6534541.1;6.730427;45.848988;bal;bal
74236_B399;Sur Rocher Blanc;74170;74236;Saint-Gervais-les-Bains;;;990496.29;6533689.05;6.744103;45.840854;bal;bal
74236_4cn8iu;Taborin;74170;74236;Saint-Gervais-les-Bains;;;987014.53;6540221.97;6.70324;45.901095;bal;bal
74236_B425;Tague d'en-Bas;74170;74236;Saint-Gervais-les-Bains;;;987702.94;6537551.03;6.710491;45.876779;bal;bal
74236_B426;Tague d'en-Haut;74170;74236;Saint-Gervais-les-Bains;;;987689.99;6537317.85;6.710183;45.874687;bal;bal
74236_ly4yq8;Taguy;74170;74236;Saint-Gervais-les-Bains;;;986198.8;6536456.14;6.690461;45.867565;bal;bal
74236_ttxz48;Tarchet;74170;74236;Saint-Gervais-les-Bains;;;987177.02;6536978.24;6.703372;45.871849;bal;bal
74236_B432;Terre Noire;74170;74236;Saint-Gervais-les-Bains;;;991650.51;6536872.99;6.76091;45.868999;bal;bal
74236_B442;Tresse d'en Bas;74170;74236;Saint-Gervais-les-Bains;;;989577.07;6534036.94;6.732485;45.844375;bal;bal
74236_B443;Tresse d'en Haut;74170;74236;Saint-Gervais-les-Bains;;;989601.37;6534191.74;6.732892;45.845757;bal;bal
74236_1udsdh;Tricot;74170;74236;Saint-Gervais-les-Bains;;;992610.86;6535178.36;6.772232;45.853344;bal;bal
74236_9ak8lo;Véroce;74170;74236;Saint-Gervais-les-Bains;;;988788.41;6534770.23;6.72278;45.851306;bal;bal
74236_C135;Vers la Grange;74170;74236;Saint-Gervais-les-Bains;;;988569.44;6536329.68;6.720908;45.865426;bal;bal
74236_B463;Vers le Clus;74170;74236;Saint-Gervais-les-Bains;;;988050.67;6537839.54;6.715144;45.879227;bal;bal
74236_B464;Vers le Crêt;74170;74236;Saint-Gervais-les-Bains;;;986777.08;6537634.41;6.698618;45.87792;bal;bal
74236_B465;Vers le Creux;74170;74236;Saint-Gervais-les-Bains;;;987749.29;6537899.62;6.711299;45.879895;bal;bal
74236_B466;Vers le Feu d'en-Bas;74170;74236;Saint-Gervais-les-Bains;;;986911.95;6538064.97;6.700615;45.881736;bal;bal
74236_B467;Vers le Feu d'en-Haut;74170;74236;Saint-Gervais-les-Bains;;;986763.29;6537993.07;6.698657;45.881152;bal;bal
74236_B468;Vers le Nant;74170;74236;Saint-Gervais-les-Bains;;;986210.08;6536771.07;6.690796;45.870393;bal;bal
74236_nqvcem;Verzolet;74170;74236;Saint-Gervais-les-Bains;;;991152.68;6536934.88;6.754538;45.869769;bal;bal
74236_v7u9u7;Voza;74170;74236;Saint-Gervais-les-Bains;;;992024.96;6538099.12;6.766485;45.879867;bal;bal
74233_s75sfb;Arandons;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_smaaoe;Au Clus;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_6mtpgx;Aux Esserts;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_mayzeh;Barbellaud;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_320zlp;Blanly;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_faqkhi;Bois Du Seigneur;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_y7gwhz;Brolliet-Vers Pont Le;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_80jdo9;Bruyere - Dessous;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_hf19s4;Bruyere-Dessus;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_5mknkn;Chamossat;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_8chsbd;Champ Bechard;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_zxu8mz;Champ Chardon;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_fvd2xc;Champ - Colomb;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_e86c2g;Champ D'Avignon;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_l1s0rw;Champ De La Pierre;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_4c1o3m;Champ De L'Herse;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_po8cuk;Champ Devant;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_degm4z;Champ-Dordan;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_0hut6r;Champ Sous Les Vignes;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_76681a;Champs Pourry;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_4g2c83;Chenet;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_uf8s7u;Chez Favrin;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_0s6wun;Chez Guers;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_73b16z;Chez Guichard;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_j2n1gn;Chez Mallinjoud;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_86gi5s;Chez Moiroux;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_k3chkq;Chez Pessel;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_ifi8lt;Chez Vagneux;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_5xm099;Chindreusaz De Crosagny;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_abtlwe;Corty-Chantenefan;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_kiydtc;Derriere La Grange;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_c6xq32;Derriere La Maison;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_5j6zt0;Gratteloup-Sud;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_hobvfs;Hameau De Mercy;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_3rtn2l;La Caille;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_thy4c0;La Chapelle;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_6cvzfb;La Gagere - Nord;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_t4g7o8;La Gagere - Sud;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_jviui0;La Piece;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_2mtz1b;La Pinsire-Sud;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_vjcztq;Le Beule;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_jqug4q;Le Biollay - Nord;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_cm137z;Le Club;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_gg9tn5;L ' Ecule;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_080gch;Le Devin;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_0l2qiv;Le Pontet;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_7nf3ke;Les Croix;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_qr5ujk;Les Fins;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_gxdgyi;Les Teppes;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_steadq;Les Vuages - Nord;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_ivhz8q;Les Vuages - Sud;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_am58q5;Ligniere;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_s134jn;Maladiere-Est;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_cvbbgo;Maladiere-Ouest;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_qgvgdo;Malagny-Nord;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_hpld7r;Malesset-Hutins;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_gcz05l;Maraichais Des Combes;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_52ch2e;Maure Champ;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_5gnt4w;Moine;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_58tixg;Pattu D`En Bas;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_c4o6uc;Pattu-D'En-Haut;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_65qk44;Pelloset;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_824fy0;Platet;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_33tkrj;Pommerieux-Dessous;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_4izsyl;Pre Poly;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_tkgec9;Pres D'Avignon;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_qsjcy1;Pres De La Marquise;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_5g4afx;Prés De Lignière;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_o7j7i3;Rafour;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_upb1ns;Rathiaux;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_mlvdn1;Riondet;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_vsg59z;Ruttet-Est;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_lo5wre;Ruttet-Ouest;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_jvmmvc;Saint-Felix;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_4is1zq;Sauffaz;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_tl6r29;Touviere La;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_a3frfg;Vers Le Martinet;74540;74233;Saint-Félix;;;;;;;bal;bal
74233_skqyc3;Villard;74540;74233;Saint-Félix;;;;;;;bal;bal
74183_t6d4gn;Andeliay;74440;74183;Mieussy;;;972538.13;6567673.06;6.532546;46.154001;bal;bal
74183_yhstyc;Anglay;74440;74183;Mieussy;;;972447.31;6567648.21;6.531356;46.153814;bal;bal
74183_8aiqh0;Anthon;74440;74183;Mieussy;;;970702.2;6565033.45;6.507262;46.130992;bal;bal
74183_B011;Asnières d'en Bas;74440;74183;Mieussy;;;969962.29;6568278.06;6.49955;46.160476;bal;bal
74183_B012;Asnières d'en Haut;74440;74183;Mieussy;;;970136.97;6568364.28;6.501861;46.161182;bal;bal
74183_dem1l9;Ballon;74440;74183;Mieussy;;;969561.84;6566111.37;6.493124;46.141144;bal;bal
74183_wxsbxe;Barbey;74440;74183;Mieussy;;;972029.98;6566017.48;6.525011;46.139312;bal;bal
74183_ou3b24;Bellecombe;74440;74183;Mieussy;;;973007.52;6563344.3;6.536111;46.114871;bal;bal
74183_127h2x;Bieugey;74440;74183;Mieussy;;;971049.49;6568337.15;6.513659;46.160573;bal;bal
74183_hcyj99;Bieuilly;74440;74183;Mieussy;;;970817.65;6564736.56;6.508585;46.128275;bal;bal
74183_B054;Boche d'en Bas;74440;74183;Mieussy;;;974097.92;6563197.62;6.55013;46.113111;bal;bal
74183_B055;Boche d'en Haut;74440;74183;Mieussy;;;974110.65;6562899.38;6.550121;46.110423;bal;bal
74183_67hv21;Boisriond;74440;74183;Mieussy;;;971554.38;6568443.8;6.520257;46.16133;bal;bal
74183_u3926g;Brand;74440;74183;Mieussy;;;971167.15;6566992.56;6.514407;46.14843;bal;bal
74183_00zlcs;Chalon;74440;74183;Mieussy;;;971601.6;6565909.54;6.519405;46.138513;bal;bal
74183_z5xehd;Champachoud;74440;74183;Mieussy;;;974115.57;6564324.16;6.551014;46.123238;bal;bal
74183_B118;Chez Besson;74440;74183;Mieussy;;;970989.86;6567323.6;6.512303;46.151479;bal;bal
74183_B119;Chez Jorat;74440;74183;Mieussy;;;972613.98;6565512.57;6.532276;46.134535;bal;bal
74183_232xmt;Chozallets;74440;74183;Mieussy;;;973668.82;6565101.11;6.545686;46.130408;bal;bal
74183_lv9wfi;Cloiset;74440;74183;Mieussy;;;972216.49;6565898.86;6.527356;46.13817;bal;bal
74183_apwfhr;Colloté;74440;74183;Mieussy;;;971171.56;6567354.92;6.514673;46.151688;bal;bal
74183_B155;Côte du Pont;74440;74183;Mieussy;;;971524.43;6564960.78;6.517859;46.130009;bal;bal
74183_gnzcn7;Créan;74440;74183;Mieussy;;;972393.2;6564762.35;6.528985;46.127875;bal;bal
74183_sztbgq;Déchamp;74440;74183;Mieussy;;;973628.67;6564534.27;6.544837;46.125325;bal;bal
74183_0e32u9;Dessy;74440;74183;Mieussy;;;971718.28;6564622.6;6.520172;46.126889;bal;bal
74183_tiz91u;Drevy;74440;74183;Mieussy;;;970515.68;6567625.65;6.506339;46.154386;bal;bal
74183_ydfmm8;Écherus;74440;74183;Mieussy;;;972911.17;6566678.97;6.536798;46.144908;bal;bal
74183_rb1shb;Farquet;74440;74183;Mieussy;;;974563.44;6568836.13;6.559441;46.163645;bal;bal
74183_mvl4g1;Fartaz;74440;74183;Mieussy;;;973451.2;6565603.24;6.543162;46.135013;bal;bal
74183_B254;Forêt d'Ima;74440;74183;Mieussy;;;973627.26;6568054.63;6.546866;46.156994;bal;bal
74183_l8uqpa;Fromeson;74440;74183;Mieussy;;;971325.5;6566195.59;6.515997;46.141197;bal;bal
74183_ijb309;Geblu;74440;74183;Mieussy;;;973163.09;6565856.77;6.539581;46.13741;bal;bal
74183_1smfm6;Gremelly;74440;74183;Mieussy;;;971933.31;6564040.71;6.522618;46.121568;bal;bal
74183_amdeti;Guillard;74440;74183;Mieussy;;;972929.76;6565208.9;6.536186;46.131676;bal;bal
74183_kturos;Ivoray;74440;74183;Mieussy;;;972302.46;6563363.55;6.527002;46.115328;bal;bal
74183_7tznf8;La Challe;74440;74183;Mieussy;;;974032.74;6564967.74;6.550317;46.129061;bal;bal
74183_c79b06;La Combe;74440;74183;Mieussy;;;971516.03;6567556.25;6.519248;46.153361;bal;bal
74183_gw8rzm;La Coutaz;74440;74183;Mieussy;;;971503.6;6567161.18;6.518859;46.149812;bal;bal
74183_p0xmpf;La Ferme;74440;74183;Mieussy;;;972077.72;6565116.75;6.525108;46.13119;bal;bal
74183_bu4pw9;La Forêt;74440;74183;Mieussy;;;968507.02;6567861.76;6.480472;46.15731;bal;bal
74183_6rxmvq;La Gauchettaz;74440;74183;Mieussy;;;972257.6;6565553.32;6.527688;46.135045;bal;bal
74183_nlzsen;La Glioude;74440;74183;Mieussy;;;973876.29;6563532.48;6.547458;46.116213;bal;bal
74183_dfm85a;La Grange;74440;74183;Mieussy;;;971138.14;6567760.06;6.514474;46.155346;bal;bal
74183_x5g2re;La Grange des Vagnys;74440;74183;Mieussy;;;973470.99;6564263.95;6.54264;46.122957;bal;bal
74183_6pq2ql;La Grangette;74440;74183;Mieussy;;;973261.83;6565602.3;6.540711;46.135081;bal;bal
74183_7op676;La Léchère;74440;74183;Mieussy;;;970724.51;6567788.67;6.509136;46.155769;bal;bal
74183_m2mca7;La Mouille;74440;74183;Mieussy;;;973608.99;6564901.77;6.544796;46.128639;bal;bal
74183_rsd3iq;La Mouilllette;74440;74183;Mieussy;;;971925.4;6565234.23;6.523205;46.132308;bal;bal
74183_r3nzmc;La Platière;74440;74183;Mieussy;;;973690.78;6566909.61;6.547022;46.146668;bal;bal
74183_5bpth9;La Pose;74440;74183;Mieussy;;;971974.8;6563904.5;6.523076;46.120326;bal;bal
74183_oacw2g;Lapraz;74440;74183;Mieussy;;;970473.39;6568266.17;6.50616;46.160165;bal;bal
74183_ibcun3;La Praz;74440;74183;Mieussy;;;971698.43;6566242;6.52085;46.141465;bal;bal
74183_ceb575;La Rache;74440;74183;Mieussy;;;971620.18;6565172.37;6.51922;46.131874;bal;bal
74183_eud3qa;L'Arly;74440;74183;Mieussy;;;971643.67;6566501.35;6.520291;46.14382;bal;bal
74183_j3luie;La Seuchat;74440;74183;Mieussy;;;973845.02;6563382.11;6.546966;46.114873;bal;bal
74183_ev1b9b;La Trouvière;74440;74183;Mieussy;;;971722.27;6567603.58;6.521945;46.153704;bal;bal
74183_mbscg1;La Vernaz;74440;74183;Mieussy;;;971404.07;6567799.25;6.517939;46.155592;bal;bal
74183_wlttft;La Vieille Gare;74440;74183;Mieussy;;;971472.37;6565046.72;6.517235;46.130803;bal;bal
74183_B048;Le Bois Gervaz;74440;74183;Mieussy;;;971801.14;6563241.78;6.520447;46.114434;bal;bal
74183_6u2azh;Le Chable;74440;74183;Mieussy;;;972042.22;6567096.18;6.525793;46.149011;bal;bal
74183_h64gjk;Le Charjou;74440;74183;Mieussy;;;972933;6563185.56;6.535055;46.113473;bal;bal
74183_pb5r8r;Léchat;74440;74183;Mieussy;;;973437.37;6564470.43;6.542325;46.124828;bal;bal
74183_B129;Le Clos Galattaz;74440;74183;Mieussy;;;973951.76;6568755.65;6.551475;46.163169;bal;bal
74183_toonm6;Le Coin;74440;74183;Mieussy;;;974643.4;6569855.78;6.561072;46.172785;bal;bal
74183_p444rn;Le Cretz Rôti;74440;74183;Mieussy;;;973955.33;6568678;6.551476;46.162469;bal;bal
74183_0k8lms;Le Crot;74440;74183;Mieussy;;;970242.96;6567861.21;6.502944;46.156614;bal;bal
74183_pchvm2;Le Féteux;74440;74183;Mieussy;;;970754.92;6567377.4;6.509293;46.152057;bal;bal
74183_nvgcpb;Le Fleury;74440;74183;Mieussy;;;973687.16;6568206.94;6.54773;46.15834;bal;bal
74183_ymgsm6;Le Foliet;74440;74183;Mieussy;;;973475.78;6565494.74;6.543417;46.134027;bal;bal
74183_t2r4hv;Le Jourdy;74440;74183;Mieussy;;;972134.65;6566333.07;6.526548;46.142109;bal;bal
74183_x2fqmy;Le Jourdy;74440;74183;Mieussy;;;969144.81;6569274.09;6.489537;46.169762;bal;bal
74183_70hdyi;Le Marais;74440;74183;Mieussy;;;972074.02;6563661.26;6.524219;46.118098;bal;bal
74183_i01nlj;Le Mary;74440;74183;Mieussy;;;973914.87;6568899.06;6.551081;46.164474;bal;bal
74183_1nq6oy;Le Petou;74440;74183;Mieussy;;;974196.79;6564568.37;6.552207;46.125402;bal;bal
74183_apy9xh;Le Planet;74440;74183;Mieussy;;;972888.67;6569619.1;6.538213;46.171366;bal;bal
74183_ki2jjr;Le Platy;74440;74183;Mieussy;;;972091.91;6563977.09;6.524633;46.120932;bal;bal
74183_B446;Le Pré Magnin;74440;74183;Mieussy;;;973252.71;6563038.26;6.539105;46.112019;bal;bal
74183_bohfkm;Le Revenaz;74440;74183;Mieussy;;;971649.8;6563558.4;6.518672;46.117343;bal;bal
74183_192jtl;Les Briffes;74440;74183;Mieussy;;;974542.57;6564198.88;6.556465;46.121938;bal;bal
74183_chpnrs;Les Brons;74440;74183;Mieussy;;;971581.4;6567452;6.520034;46.152397;bal;bal
74183_jfqr7d;Les Charmettes;74440;74183;Mieussy;;;974424.78;6564435.35;6.555079;46.124113;bal;bal
74183_kay0nw;Les Charmettes;74440;74183;Mieussy;;;973107.58;6569606.24;6.54104;46.171162;bal;bal
74183_B127;Les Clos d'en bas;74440;74183;Mieussy;;;972223.97;6567850.31;6.528582;46.155722;bal;bal
74183_B128;Les Clos d'en haut;74440;74183;Mieussy;;;972062.36;6567936.91;6.52654;46.156566;bal;bal
74183_s5cbaz;Les Cudutrons;74440;74183;Mieussy;;;973512.53;6563565.82;6.542772;46.11666;bal;bal
74183_0pltmu;Les Éterpées;74440;74183;Mieussy;;;972425.77;6563180.09;6.528491;46.113628;bal;bal
74183_dhcdk1;Les Évaux;74440;74183;Mieussy;;;968951.88;6567480.78;6.486013;46.153706;bal;bal
74183_n4gk4h;Les Feux;74440;74183;Mieussy;;;972046.82;6566655.96;6.525598;46.145049;bal;bal
74183_sormwr;Les Gaudins;74440;74183;Mieussy;;;973676.14;6564318.85;6.545326;46.123368;bal;bal
74183_6lddmd;Les Geais;74440;74183;Mieussy;;;973912.87;6564613.51;6.54856;46.125923;bal;bal
74183_zlbmao;Les Granges;74440;74183;Mieussy;;;973132.92;6566101.97;6.539333;46.139628;bal;bal
74183_rly86j;Les Grangettes;74440;74183;Mieussy;;;969718.06;6568089.37;6.49628;46.158876;bal;bal
74183_udxil6;Les Lanchy;74440;74183;Mieussy;;;973091.15;6562539.23;6.536726;46.107595;bal;bal
74183_trvk8p;Les Lapiaz;74440;74183;Mieussy;;;969907.92;6566814.11;6.498006;46.147328;bal;bal
74183_gjul76;Les Meis;74440;74183;Mieussy;;;971648.77;6568845.42;6.521711;46.164905;bal;bal
74183_09vkku;Les Metz;74440;74183;Mieussy;;;971619.62;6567282.74;6.520431;46.150859;bal;bal
74183_9z4xo2;Les Michons;74440;74183;Mieussy;;;974076.87;6564485.16;6.550607;46.124702;bal;bal
74183_fl5h0h;Les Montagnyres;74440;74183;Mieussy;;;969958.81;6566628.28;6.498558;46.145636;bal;bal
74183_h60bzu;Les Monts;74440;74183;Mieussy;;;969010.67;6567038.41;6.486521;46.149703;bal;bal
74183_2wp2je;Les Mouilles;74440;74183;Mieussy;;;973787.51;6562881.18;6.545931;46.11039;bal;bal
74183_d5kd0l;Les Mouilles;74440;74183;Mieussy;;;974387.85;6568661.8;6.557066;46.162148;bal;bal
74183_dfx96j;Les Munes;74440;74183;Mieussy;;;976603.52;6569369.16;6.586166;46.167609;bal;bal
74183_levmb6;Les Places;74440;74183;Mieussy;;;973516.92;6563042.89;6.542525;46.111954;bal;bal
74183_9lvh5i;Les Rasses;74440;74183;Mieussy;;;972228.49;6565646.17;6.527365;46.135892;bal;bal
74183_nwwzq6;Les Sachets;74440;74183;Mieussy;;;974265.06;6564180.15;6.552864;46.121882;bal;bal
74183_7l9zwu;Les Seujets;74440;74183;Mieussy;;;973561.94;6562635.94;6.542871;46.108275;bal;bal
74183_wwnfie;Les Têtes;74440;74183;Mieussy;;;974933.9;6569518.17;6.564636;46.16963;bal;bal
74183_k3qfkd;Les Tonchets;74440;74183;Mieussy;;;971710.31;6565729.75;6.520708;46.136852;bal;bal
74183_4bjp3j;Les Trouvières;74440;74183;Mieussy;;;971488.98;6564609.93;6.517198;46.126867;bal;bal
74183_tl3lw0;Les Vagny;74440;74183;Mieussy;;;973832.09;6564073.85;6.547201;46.121101;bal;bal
74183_1c1rc3;Les Vernay;74440;74183;Mieussy;;;973452.5;6565104.29;6.542889;46.130524;bal;bal
74183_bp9ein;Le Trembley;74440;74183;Mieussy;;;973919.87;6564308.24;6.548473;46.123174;bal;bal
74183_3pc47k;Ley;74440;74183;Mieussy;;;970090.53;6566422.92;6.500145;46.143736;bal;bal
74183_1j8xo0;Maillet;74440;74183;Mieussy;;;973722.03;6563245.97;6.545296;46.113698;bal;bal
74183_jahiuz;Matringes;74440;74183;Mieussy;;;973174.45;6564588.47;6.538992;46.125996;bal;bal
74183_vgrxis;Messy;74440;74183;Mieussy;;;971035.42;6566730.36;6.512551;46.146124;bal;bal
74183_B387;Pégnat d'en bas;74440;74183;Mieussy;;;971575.4;6568097.47;6.520329;46.158206;bal;bal
74183_B388;Pégnat d'en haut;74440;74183;Mieussy;;;971759.06;6568208.94;6.522771;46.159135;bal;bal
74183_cum610;Pertuiset;74440;74183;Mieussy;;;973678.59;6566452.07;6.546598;46.142557;bal;bal
74183_v0c2yb;Quincy;74440;74183;Mieussy;;;969551.54;6567453.83;6.49376;46.153225;bal;bal
74183_3afz0x;Ramaz;74440;74183;Mieussy;;;974921.93;6569029.06;6.564195;46.165235;bal;bal
74183_vnyfh0;Ranchy;74440;74183;Mieussy;;;971376.2;6567147.16;6.517202;46.149737;bal;bal
74183_oz0l1t;Ranne;74440;74183;Mieussy;;;971260.29;6566998.6;6.515616;46.148447;bal;bal
74183_B480;Roche Palud d'en Bas;74440;74183;Mieussy;;;973252.97;6566736.43;6.541255;46.145287;bal;bal
74183_lww9f4;Roche Palud d'en Haut;74440;74183;Mieussy;;;973213.21;6567028.56;6.54091;46.147931;bal;bal
74183_kcf5c7;Rogin;74440;74183;Mieussy;;;973505.44;6565341.89;6.543712;46.13264;bal;bal
74183_nluttv;Rosset;74440;74183;Mieussy;;;970977.49;6568229.68;6.512665;46.159635;bal;bal
74183_qxhnly;Rovagne;74440;74183;Mieussy;;;973896.89;6568442.15;6.550582;46.160371;bal;bal
74183_B492;Saint-Denis;74440;74183;Mieussy;;;969378.36;6568420.48;6.492072;46.16199;bal;bal
74183_hdnszb;Serravaz;74440;74183;Mieussy;;;969186.12;6568960;6.489892;46.16692;bal;bal
74183_gri6sm;Sommand;74440;74183;Mieussy;;;974040.11;6568512.29;6.552477;46.160944;bal;bal
74183_k8os37;Sous Châtel;74440;74183;Mieussy;;;974242.02;6563697.67;6.552285;46.117551;bal;bal
74183_tfbgi6;Sous la Côte;74440;74183;Mieussy;;;972250.19;6565368.13;6.527485;46.133382;bal;bal
74183_cgr1oq;Sous la Côte;74440;74183;Mieussy;;;972083.87;6565773.1;6.525567;46.137092;bal;bal
74183_t5nevv;Sous Les Barmes;74440;74183;Mieussy;;;972374.39;6565167.59;6.528976;46.131528;bal;bal
74183_bxejxb;Sous les Prèses;74440;74183;Mieussy;;;976426.88;6569142.91;6.583746;46.165646;bal;bal
74183_5odwxb;Station de ski de Sommand;74440;74183;Mieussy;;;974167.49;6568587.62;6.55417;46.16157;bal;bal
74183_4kmck1;Sur le Crêt;74440;74183;Mieussy;;;970785.55;6566961.57;6.50945;46.148304;bal;bal
74183_nz338e;Sur le Mont;74440;74183;Mieussy;;;971151.84;6564073.35;6.512527;46.122175;bal;bal
74183_B542;Terres Blanches;74440;74183;Mieussy;;;972098.38;6565204.38;6.525426;46.13197;bal;bal
74183_sbnzj7;Trebiet;74440;74183;Mieussy;;;971565.91;6566758.22;6.519433;46.146162;bal;bal
74183_6pbucm;Varly;74440;74183;Mieussy;;;971609.35;6565479.35;6.519257;46.13464;bal;bal
74183_6n51c8;Vérage;74440;74183;Mieussy;;;971330.96;6568690.73;6.517507;46.163641;bal;bal
74183_tli17o;Verasson;74440;74183;Mieussy;;;969152.11;6566720.74;6.48817;46.146789;bal;bal
74183_xignw4;Verny;74440;74183;Mieussy;;;970612.45;6567261.23;6.507382;46.151069;bal;bal
74183_B578;Vers Ange;74440;74183;Mieussy;;;971637.93;6565004.86;6.519353;46.13036;bal;bal
